quote_id,product,kw,unit_price,qty,subtotal_price,gross_margin_rate,energy_grant_amount,grant_ratio_to_subtotal,competitor_count_available,avg_competitor_price,price_gap_avg_competitor_pct,estimated_gross_profit,is_anomaly,pricing_anomaly_score_0_100,anomaly_direction,anomaly_explanation,success,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-05941,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-05946,H1,37.0,648000.0,1,648000.0,0.6887000000000001,222000,0.3425925925925926,1,360000.0,80.0,446277.6000000001,0,21.7,Normal pricing pattern,No anomaly detected.,0,68.87,34.26
Q-05952,H1,37.0,391392.0,2,782784.0,0.4834,222000,0.2836031395634044,1,360000.0,8.72,378397.78560000006,0,17.53,Normal pricing pattern,No anomaly detected.,0,48.34,28.36
Q-05978,I1,22.0,292032.0,1,292032.0,0.4479999999999999,132000,0.4520052596975674,1,240000.0,21.68,130830.33599999998,0,3.42,Normal pricing pattern,No anomaly detected.,0,44.8,45.2
Q-05982,O1,75.0,678600.0,2,1357200.0,0.3227,375000,0.2763041556145004,2,830000.0,-18.24,437968.44,1,54.89,Unusual pricing pattern review,price is 18.2% below average competitor; low grant ratio (27.6%).,1,32.27,27.63
Q-05984,W,11.0,290000.0,1,290000.0,0.4861,66000,0.2275862068965517,0,,,140969.0,0,17.89,Normal pricing pattern,No anomaly detected.,0,48.61,22.76
Q-05989,A1,15.0,247455.0,1,247455.0,0.3193,90000,0.3637024913620658,1,170000.0,45.56,79012.38149999999,0,12.3,Normal pricing pattern,No anomaly detected.,0,31.93,36.37
Q-05993,H1,37.0,366120.0,1,366120.0,0.4048,222000,0.6063585709603408,1,360000.0,1.7,148205.37600000002,0,6.51,Normal pricing pattern,No anomaly detected.,0,40.48,60.64
Q-05993,N1,75.0,725177.5,1,725177.5,0.4048,375000,0.5171147753481045,2,830000.0,-12.63,293551.852,0,34.44,Normal pricing pattern,No anomaly detected.,0,40.48,51.71
Q-05998,Q,7.5,155480.0,1,155480.0,0.0715,45000,0.2894262927707743,1,130000.0,19.6,11116.820000000009,0,16.56,Normal pricing pattern,No anomaly detected.,0,7.15,28.94
Q-05999,I1,22.0,282672.0,1,282672.0,0.4289,132000,0.466972321276957,1,240000.0,17.78,121238.02080000004,0,2.14,Normal pricing pattern,No anomaly detected.,0,42.89,46.7
Q-06007,A1,15.0,252720.0,1,252720.0,0.3702,90000,0.3561253561253561,1,170000.0,48.66,93556.94400000002,0,12.83,Normal pricing pattern,No anomaly detected.,0,37.02,35.61
Q-06017,W,11.0,163850.0,1,163850.0,0.1119999999999999,66000,0.4028074458346048,0,,,18351.20000000001,0,15.82,Normal pricing pattern,No anomaly detected.,0,11.2,40.28
Q-06020,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06023,N1,75.0,767533.0,1,767533.0,0.4172,375000,0.4885783412569883,2,830000.0,-7.53,320214.7676,0,37.23,Normal pricing pattern,No anomaly detected.,0,41.72,48.86
Q-06024,H1,37.0,387504.0,1,387504.0,0.688,222000,0.5728973120277469,1,360000.0,7.64,266602.752,0,11.0,Normal pricing pattern,No anomaly detected.,0,68.8,57.29
Q-06025,I1,22.0,282672.0,1,282672.0,0.4289,132000,0.466972321276957,1,240000.0,17.78,121238.02080000004,0,2.14,Normal pricing pattern,No anomaly detected.,0,42.89,46.7
Q-06027,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06029,I1,22.0,468000.0,1,468000.0,0.6556000000000001,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,0,12.86,Normal pricing pattern,No anomaly detected.,0,65.56,28.21
Q-06030,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06032,I1,22.0,285948.0,1,285948.0,0.4354,132000,0.461622392882622,1,240000.0,19.14,124501.7592,0,2.69,Normal pricing pattern,No anomaly detected.,0,43.54,46.16
Q-06033,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06043,I1,22.0,269100.0,1,269100.0,0.4000999999999999,132000,0.4905239687848383,1,240000.0,12.12,107666.90999999996,0,0.07,Normal pricing pattern,No anomaly detected.,0,40.01,49.05
Q-06044,I1,22.0,269100.0,1,269100.0,0.4000999999999999,132000,0.4905239687848383,1,240000.0,12.12,107666.90999999996,0,0.07,Normal pricing pattern,No anomaly detected.,0,40.01,49.05
Q-06057,I1,22.0,213501.6,1,213501.6,0.2337999999999999,132000,0.6182623455749278,1,240000.0,-11.04,49916.67408,0,23.62,Normal pricing pattern,No anomaly detected.,1,23.38,61.83
Q-06064,H1,37.0,248961.6,1,248961.6,0.1896,222000,0.8917037808240307,1,360000.0,-30.84,47203.11936000001,0,31.13,Normal pricing pattern,No anomaly detected.,1,18.96,89.17
Q-06080,N1,75.0,725177.5,1,725177.5,0.3827,375000,0.5171147753481045,2,830000.0,-12.63,277525.42925000004,0,33.98,Normal pricing pattern,No anomaly detected.,0,38.27,51.71
Q-06084,H1,37.0,362232.0,1,362232.0,0.4429999999999999,222000,0.6128668919366593,1,360000.0,0.62,160468.77599999998,0,6.28,Normal pricing pattern,No anomaly detected.,0,44.3,61.29
Q-06085,I1,22.0,264420.0,1,264420.0,0.3895,132000,0.4992058089403222,1,240000.0,10.18,102991.59,0,0.67,Normal pricing pattern,No anomaly detected.,0,38.95,49.92
Q-06090,I1,22.0,225950.4,1,225950.4,0.2855,132000,0.5841990100482229,1,240000.0,-5.85,64508.83920000002,0,18.5,Normal pricing pattern,No anomaly detected.,0,28.55,58.42
Q-06094,I1,22.0,216262.8,1,216262.8,0.2322,132000,0.6103684961075136,1,240000.0,-9.89,50216.222159999976,0,23.41,Normal pricing pattern,No anomaly detected.,1,23.22,61.04
Q-06103,N1,75.0,1283500.0,1,1283500.0,0.6512,375000,0.292169848071679,2,830000.0,54.64,835815.2,1,55.1,High conversion risk review,very high GMR (65.1%); price is 54.6% above average competitor; low grant ratio (29.2%).,0,65.12,29.22
Q-06109,Z,150.0,2292899.7,2,4585799.4,0.3985,720000,0.1570064316376333,0,,,1827441.0609000004,1,65.99,Information gap review,low grant ratio (15.7%); no competitor price information.,0,39.85,15.7
Q-06111,I1,22.0,202269.6,1,202269.6,0.2019,132000,0.652594359211666,1,240000.0,-15.72,40838.23223999998,0,20.88,Normal pricing pattern,No anomaly detected.,1,20.19,65.26
Q-06115,J1,55.0,1173500.0,1,1173500.0,0.612,181500,0.1546655304644226,1,620000.0,89.27,718182.0,0,49.67,Normal pricing pattern,No anomaly detected.,0,61.2,15.47
Q-06121,H1,37.0,362232.0,1,362232.0,0.4429999999999999,222000,0.6128668919366593,1,360000.0,0.62,160468.77599999998,0,6.28,Normal pricing pattern,No anomaly detected.,0,44.3,61.29
Q-06122,A1,15.0,189820.0,1,189820.0,0.1561,90000,0.4741333895269202,1,170000.0,11.66,29630.902,0,14.07,Normal pricing pattern,No anomaly detected.,1,15.61,47.41
Q-06128,I1,22.0,279864.0,1,279864.0,0.424,132000,0.4716576622931138,1,240000.0,16.61,118662.33599999998,0,1.17,Normal pricing pattern,No anomaly detected.,0,42.4,47.17
Q-06130,I1,22.0,243079.2,1,243079.2,0.3359,132000,0.5430328880463651,1,240000.0,1.28,81650.30328000002,0,4.07,Normal pricing pattern,No anomaly detected.,1,33.59,54.3
Q-06131,S,110.0,2045160.0,1,2045160.0,0.4972999999999999,528000,0.258170509886757,1,1880000.0,8.79,1017058.068,1,64.92,Conversion risk review,high GMR (49.7%); price is 8.8% above average competitor; low grant ratio (25.8%).,0,49.73,25.82
Q-06132,Q,7.5,157040.0,1,157040.0,0.0807,45000,0.2865511971472236,1,130000.0,20.8,12673.127999999995,0,16.15,Normal pricing pattern,No anomaly detected.,0,8.07,28.66
Q-06138,A1,15.0,228825.0,1,228825.0,0.3045,90000,0.3933136676499508,1,170000.0,34.6,69677.2125,0,10.8,Normal pricing pattern,No anomaly detected.,0,30.45,39.33
Q-06143,I1,22.0,280000.0,1,280000.0,0.4234,132000,0.4714285714285714,1,240000.0,16.67,118552.0,0,1.31,Normal pricing pattern,No anomaly detected.,1,42.34,47.14
Q-06145,H1,37.0,362232.0,1,362232.0,0.4417999999999999,222000,0.6128668919366593,1,360000.0,0.62,160034.09759999998,0,6.31,Normal pricing pattern,No anomaly detected.,0,44.18,61.29
Q-06150,N1,75.0,551905.0,1,551905.0,0.1809,375000,0.679464762957393,2,830000.0,-33.51,99839.61450000004,0,44.58,Normal pricing pattern,No anomaly detected.,1,18.09,67.95
Q-06151,H1,37.0,362232.0,2,724464.0,0.4429999999999999,222000,0.3064334459683296,1,360000.0,0.62,320937.552,0,17.43,Normal pricing pattern,No anomaly detected.,0,44.3,30.64
Q-06152,H1,37.0,648000.0,1,648000.0,0.688,222000,0.3425925925925926,1,360000.0,80.0,445824.0,0,21.68,Normal pricing pattern,No anomaly detected.,0,68.8,34.26
Q-06153,M,75.0,1252700.0,1,1252700.0,0.5742,322500,0.2574439211303584,0,,,719300.3400000001,0,30.22,Normal pricing pattern,No anomaly detected.,0,57.42,25.74
Q-06167,H1,37.0,366120.0,1,366120.0,0.4477,222000,0.6063585709603408,1,360000.0,1.7,163911.924,0,5.6,Normal pricing pattern,No anomaly detected.,0,44.77,60.64
Q-06222,N1,75.0,647280.0,1,647280.0,0.2827,375000,0.5793474230626622,2,830000.0,-22.01,182986.056,0,31.22,Normal pricing pattern,No anomaly detected.,0,28.27,57.93
Q-06227,I1,22.0,264420.0,1,264420.0,0.3903999999999999,132000,0.4992058089403222,1,240000.0,10.18,103229.568,0,0.44,Normal pricing pattern,No anomaly detected.,0,39.04,49.92
Q-06228,C,110.0,2701000.0,1,2701000.0,0.6406999999999999,451000,0.1669751943724546,0,,,1730530.6999999995,1,52.39,Information gap review,very high GMR (64.1%); low grant ratio (16.7%); no competitor price information.,0,64.07,16.7
Q-06228,O,75.0,1546000.0,1,1546000.0,0.6406999999999999,322500,0.2086028460543337,0,,,990522.2,0,37.0,Normal pricing pattern,No anomaly detected.,0,64.07,20.86
Q-06228,S,110.0,3420000.0,1,3420000.0,0.6406999999999999,528000,0.1543859649122807,1,1880000.0,81.91,2191194.0,1,88.14,High conversion risk review,very high GMR (64.1%); price is 81.9% above average competitor; low grant ratio (15.4%).,0,64.07,15.44
Q-06230,I1,22.0,217292.4,1,217292.4,0.2571,132000,0.6074763774526859,1,240000.0,-9.46,55865.87604,0,19.07,Normal pricing pattern,No anomaly detected.,1,25.71,60.75
Q-06239,H1,37.0,351500.0,2,703000.0,0.4188,222000,0.3157894736842105,1,360000.0,-2.36,294416.4,0,26.19,Normal pricing pattern,No anomaly detected.,1,41.88,31.58
Q-06254,A1,15.0,405000.0,1,405000.0,0.607,90000,0.2222222222222222,1,170000.0,138.24,245835.0,0,24.23,Normal pricing pattern,No anomaly detected.,0,60.7,22.22
Q-06263,I1,22.0,205826.4,1,205826.4,0.2157,132000,0.6413171488205595,1,240000.0,-14.24,44396.75448,0,20.08,Normal pricing pattern,No anomaly detected.,1,21.57,64.13
Q-06266,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06267,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06270,H1,37.0,277084.8,3,831254.4,0.2719,222000,0.2670662555289932,1,360000.0,-23.03,226018.0713600001,0,30.06,Normal pricing pattern,No anomaly detected.,1,27.19,26.71
Q-06272,O1,75.0,1283500.0,1,1283500.0,0.6406000000000001,375000,0.292169848071679,2,830000.0,54.64,822210.1000000001,1,55.91,High conversion risk review,very high GMR (64.1%); price is 54.6% above average competitor; low grant ratio (29.2%).,0,64.06,29.22
Q-06275,I1,22.0,279864.0,1,279864.0,0.424,132000,0.4716576622931138,1,240000.0,16.61,118662.33599999998,0,1.17,Normal pricing pattern,No anomaly detected.,0,42.4,47.17
Q-06279,H1,37.0,312919.2,1,312919.2,0.3553,222000,0.7094483176487733,1,360000.0,-13.08,111180.19176,0,21.36,Normal pricing pattern,No anomaly detected.,1,35.53,70.94
Q-06280,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06281,H1,37.0,312919.2,1,312919.2,0.3553,222000,0.7094483176487733,1,360000.0,-13.08,111180.19176,0,21.36,Normal pricing pattern,No anomaly detected.,1,35.53,70.94
Q-06282,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06286,K,37.0,411600.0,1,411600.0,0.4619,190920,0.4638483965014577,0,,,190118.04,0,18.34,Normal pricing pattern,No anomaly detected.,1,46.19,46.38
Q-06288,J1,55.0,493500.0,1,493500.0,0.1001,181500,0.3677811550151976,1,620000.0,-20.4,49399.34999999998,0,48.4,Normal pricing pattern,No anomaly detected.,1,10.01,36.78
Q-06297,H1,37.0,324324.0,1,324324.0,0.3699,222000,0.6845006845006845,1,360000.0,-9.91,119967.4476,0,25.29,Normal pricing pattern,No anomaly detected.,1,36.99,68.45
Q-06298,W,11.0,173420.0,1,173420.0,0.161,66000,0.3805789412985815,0,,,27920.619999999995,0,12.0,Normal pricing pattern,No anomaly detected.,0,16.1,38.06
Q-06299,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06300,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06304,I1,22.0,269100.0,1,269100.0,0.4000999999999999,132000,0.4905239687848383,1,240000.0,12.12,107666.90999999996,0,0.07,Normal pricing pattern,No anomaly detected.,0,40.01,49.05
Q-06305,H1,37.0,372600.0,1,372600.0,0.4585,222000,0.5958132045088567,1,360000.0,3.5,170837.1,0,5.04,Normal pricing pattern,No anomaly detected.,0,45.85,59.58
Q-06306,H1,37.0,368064.0,1,368064.0,0.4518999999999999,222000,0.6031559728742827,1,360000.0,2.24,166328.12159999998,0,5.43,Normal pricing pattern,No anomaly detected.,0,45.19,60.32
Q-06307,H1,37.0,372600.0,1,372600.0,0.4585,222000,0.5958132045088567,1,360000.0,3.5,170837.1,0,5.04,Normal pricing pattern,No anomaly detected.,0,45.85,59.58
Q-06308,H1,37.0,372600.0,1,372600.0,0.4585,222000,0.5958132045088567,1,360000.0,3.5,170837.1,0,5.04,Normal pricing pattern,No anomaly detected.,0,45.85,59.58
Q-06310,W,11.0,166750.0,1,166750.0,0.1063,66000,0.3958020989505247,0,,,17725.525000000023,0,14.71,Normal pricing pattern,No anomaly detected.,0,10.63,39.58
Q-06311,W,11.0,166750.0,1,166750.0,0.1063,66000,0.3958020989505247,0,,,17725.525000000023,0,14.71,Normal pricing pattern,No anomaly detected.,0,10.63,39.58
Q-06312,N1,75.0,738012.5,1,738012.5,0.3935,375000,0.5081214749072678,2,830000.0,-11.08,290407.91874999995,0,34.47,Normal pricing pattern,No anomaly detected.,0,39.35,50.81
Q-06313,J1,55.0,674762.5,1,674762.5,0.3252,181500,0.2689835312424742,1,620000.0,8.83,219432.765,0,33.11,Normal pricing pattern,No anomaly detected.,0,32.52,26.9
Q-06320,H1,37.0,366120.0,1,366120.0,0.4477,222000,0.6063585709603408,1,360000.0,1.7,163911.924,0,5.6,Normal pricing pattern,No anomaly detected.,0,44.77,60.64
Q-06321,H1,37.0,366120.0,1,366120.0,0.449,222000,0.6063585709603408,1,360000.0,1.7,164387.88000000003,0,5.62,Normal pricing pattern,No anomaly detected.,0,44.9,60.64
Q-06327,D,110.0,2701000.0,1,2701000.0,0.6448999999999999,451000,0.1669751943724546,0,,,1741874.9,0,50.55,Normal pricing pattern,No anomaly detected.,0,64.49,16.7
Q-06327,N,75.0,1252700.0,1,1252700.0,0.6448999999999999,322500,0.2574439211303584,0,,,807866.23,0,33.51,Normal pricing pattern,No anomaly detected.,0,64.49,25.74
Q-06327,T,110.0,3420000.0,1,3420000.0,0.6448999999999999,528000,0.1543859649122807,1,1880000.0,81.91,2205558.0,1,83.84,High conversion risk review,very high GMR (64.5%); price is 81.9% above average competitor; low grant ratio (15.4%).,0,64.49,15.44
Q-06330,H1,37.0,280130.4,1,280130.4,0.2798,222000,0.7924880698417593,1,360000.0,-22.19,78380.48592,0,24.24,Normal pricing pattern,No anomaly detected.,1,27.98,79.25
Q-06332,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06333,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06335,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06337,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06339,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06340,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06341,A1,15.0,405000.0,1,405000.0,0.607,90000,0.2222222222222222,1,170000.0,138.24,245835.0,0,24.23,Normal pricing pattern,No anomaly detected.,0,60.7,22.22
Q-06345,H1,37.0,387504.0,1,387504.0,0.4782,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,0,5.64,Normal pricing pattern,No anomaly detected.,0,47.82,57.29
Q-06348,A1,15.0,405000.0,1,405000.0,0.607,90000,0.2222222222222222,1,170000.0,138.24,245835.0,0,24.23,Normal pricing pattern,No anomaly detected.,0,60.7,22.22
Q-06349,Q,7.5,260000.0,1,260000.0,0.4448,45000,0.173076923076923,1,130000.0,100.0,115648.0,0,24.08,Normal pricing pattern,No anomaly detected.,0,44.48,17.31
Q-06351,H1,37.0,404352.0,1,404352.0,0.4999,222000,0.5490265906932573,1,360000.0,12.32,202135.5648,0,7.6,Normal pricing pattern,No anomaly detected.,0,49.99,54.9
Q-06355,I1,22.0,468000.0,1,468000.0,0.6556000000000001,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,0,12.86,Normal pricing pattern,No anomaly detected.,0,65.56,28.21
Q-06356,H1,37.0,295682.4,1,295682.4,0.3177,222000,0.7508055941104373,1,360000.0,-17.87,93938.29848,0,21.99,Normal pricing pattern,No anomaly detected.,1,31.77,75.08
Q-06368,W,11.0,163850.0,1,163850.0,0.0905,66000,0.4028074458346048,0,,,14828.425000000016,0,15.88,Normal pricing pattern,No anomaly detected.,0,9.05,40.28
Q-06375,W,11.0,164720.0,1,164720.0,0.0953,66000,0.4006799417192812,0,,,15697.815999999992,0,15.33,Normal pricing pattern,No anomaly detected.,1,9.53,40.07
Q-06376,I1,22.0,225950.4,1,225950.4,0.2855,132000,0.5841990100482229,1,240000.0,-5.85,64508.83920000002,0,18.5,Normal pricing pattern,No anomaly detected.,1,28.55,58.42
Q-06378,J,22.0,289432.0,1,289432.0,0.2791,113520,0.3922164791730009,0,,,80780.4712,0,12.25,Normal pricing pattern,No anomaly detected.,0,27.91,39.22
Q-06379,H1,37.0,316094.4,1,316094.4,0.3444,222000,0.7023218380331951,1,360000.0,-12.2,108862.91136000004,0,25.69,Normal pricing pattern,No anomaly detected.,1,34.44,70.23
Q-06389,Q,7.5,149500.0,1,149500.0,0.0032,45000,0.3010033444816054,1,130000.0,15.0,478.3999999999942,0,19.77,Normal pricing pattern,No anomaly detected.,0,0.32,30.1
Q-06391,Z,150.0,2120275.5,1,2120275.5,0.3495,720000,0.3395785123206866,0,,,741036.28725,0,46.01,Normal pricing pattern,No anomaly detected.,0,34.95,33.96
Q-06392,Q,7.5,146900.0,1,146900.0,0.0012,45000,0.3063308373042886,1,130000.0,13.0,176.27999999999884,0,20.46,Normal pricing pattern,No anomaly detected.,1,0.12,30.63
Q-06395,H1,37.0,391392.0,1,391392.0,0.4845,222000,0.5672062791268089,1,360000.0,8.72,189629.42400000003,0,6.5,Normal pricing pattern,No anomaly detected.,0,48.45,56.72
Q-06397,W,11.0,176030.0,1,176030.0,0.1735,66000,0.3749360904391297,0,,,30541.204999999987,0,11.14,Normal pricing pattern,No anomaly detected.,0,17.35,37.49
Q-06398,H1,37.0,373636.8,1,373636.8,0.46,222000,0.5941598900322452,1,360000.0,3.79,171872.928,0,4.8,Normal pricing pattern,No anomaly detected.,1,46.0,59.42
Q-06405,I1,22.0,205826.4,1,205826.4,0.2157,132000,0.6413171488205595,1,240000.0,-14.24,44396.75448,0,20.08,Normal pricing pattern,No anomaly detected.,1,21.57,64.13
Q-06417,B,11.0,122980.0,1,122980.0,0.2532999999999999,56760,0.4615384615384615,0,,,31150.834000000003,0,18.62,Normal pricing pattern,No anomaly detected.,0,25.33,46.15
Q-06418,I1,22.0,264420.0,2,528840.0,0.6556000000000001,132000,0.2496029044701611,1,240000.0,10.18,346707.5040000001,0,11.65,Normal pricing pattern,No anomaly detected.,0,65.56,24.96
Q-06420,W,11.0,290000.0,1,290000.0,0.4861,66000,0.2275862068965517,0,,,140969.0,0,17.89,Normal pricing pattern,No anomaly detected.,0,48.61,22.76
Q-06423,W,11.0,166750.0,1,166750.0,0.1063,66000,0.3958020989505247,0,,,17725.525000000023,0,14.71,Normal pricing pattern,No anomaly detected.,0,10.63,39.58
Q-06430,H1,37.0,648000.0,1,648000.0,0.6887000000000001,222000,0.3425925925925926,1,360000.0,80.0,446277.6000000001,0,21.7,Normal pricing pattern,No anomaly detected.,0,68.87,34.26
Q-06431,W,11.0,162110.0,1,162110.0,0.5025999999999999,66000,0.4071309604589476,0,,,81476.48599999999,0,20.67,Normal pricing pattern,No anomaly detected.,1,50.26,40.71
Q-06443,I1,22.0,282672.0,1,282672.0,0.4289,132000,0.466972321276957,1,240000.0,17.78,121238.02080000004,0,2.14,Normal pricing pattern,No anomaly detected.,0,42.89,46.7
Q-06449,A,7.5,200000.0,1,200000.0,0.5843,38700,0.1935,1,10500.0,1804.76,116860.0,1,50.62,High conversion risk review,high GMR (58.4%); price is 1804.8% above average competitor; low grant ratio (19.4%).,0,58.43,19.35
Q-06450,Q,7.5,157040.0,1,157040.0,0.051,45000,0.2865511971472236,1,130000.0,20.8,8009.040000000008,0,16.11,Normal pricing pattern,No anomaly detected.,0,5.1,28.66
Q-06451,Q,7.5,157040.0,1,157040.0,0.051,45000,0.2865511971472236,1,130000.0,20.8,8009.040000000008,0,16.11,Normal pricing pattern,No anomaly detected.,0,5.1,28.66
Q-06453,Q,7.5,260000.0,1,260000.0,0.4448,45000,0.173076923076923,1,130000.0,100.0,115648.0,0,24.08,Normal pricing pattern,No anomaly detected.,0,44.48,17.31
Q-06455,A1,15.0,232875.0,1,232875.0,0.3112,90000,0.3864734299516908,1,170000.0,36.99,72470.70000000001,0,10.66,Normal pricing pattern,No anomaly detected.,0,31.12,38.65
Q-06459,H1,37.0,648000.0,2,1296000.0,0.687,222000,0.1712962962962963,1,360000.0,80.0,890352.0,0,36.1,Normal pricing pattern,No anomaly detected.,0,68.7,17.13
Q-06464,H1,37.0,280065.6,2,560131.2,0.2724,222000,0.3963357156323376,1,360000.0,-22.2,152579.73887999996,0,23.02,Normal pricing pattern,No anomaly detected.,1,27.24,39.63
Q-06465,I1,22.0,468000.0,1,468000.0,0.6551,132000,0.282051282051282,1,240000.0,95.0,306586.80000000005,0,13.09,Normal pricing pattern,No anomaly detected.,0,65.51,28.21
Q-06520,A1,15.0,247455.0,1,247455.0,0.3568,90000,0.3637024913620658,1,170000.0,45.56,88291.94399999999,0,12.26,Normal pricing pattern,No anomaly detected.,0,35.68,36.37
Q-06525,W,11.0,290000.0,1,290000.0,0.4982999999999999,66000,0.2275862068965517,0,,,144507.0,0,18.1,Normal pricing pattern,No anomaly detected.,0,49.83,22.76
Q-06528,A1,15.0,405000.0,1,405000.0,0.6039,90000,0.2222222222222222,1,170000.0,138.24,244579.5,0,24.49,Normal pricing pattern,No anomaly detected.,0,60.39,22.22
Q-06540,I1,22.0,468000.0,1,468000.0,0.6556000000000001,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,0,12.86,Normal pricing pattern,No anomaly detected.,0,65.56,28.21
Q-06542,I1,22.0,468000.0,1,468000.0,0.6556000000000001,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,0,12.86,Normal pricing pattern,No anomaly detected.,0,65.56,28.21
Q-06551,O1,75.0,1283500.0,1,1283500.0,0.6409999999999999,375000,0.292169848071679,2,830000.0,54.64,822723.4999999999,1,55.91,High conversion risk review,very high GMR (64.1%); price is 54.6% above average competitor; low grant ratio (29.2%).,0,64.1,29.22
Q-06553,O1,75.0,1283500.0,1,1283500.0,0.6409999999999999,375000,0.292169848071679,2,830000.0,54.64,822723.4999999999,1,55.91,High conversion risk review,very high GMR (64.1%); price is 54.6% above average competitor; low grant ratio (29.2%).,0,64.1,29.22
